r2,rmse,mae,spearman,condition,condition_display,seed,n_real,n_synthetic,n_train_mix,n_test,features,synthetic_sampling_method,cv_r2_mean,cv_r2_sd_population,runtime_seconds,config_hash,requested_fraction_of_development_train,percent_of_total_75
0.5392839786315212,6.355551720411357,4.017077462569526,0.8841945076885208,learning,learning,0,16,8,40,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.7682673993836431,0.2764972536949556,69.22823977470398,0e171e0174ccfc605bcd994dc61d4fb179f9219a739ae127e3e3bb7507183741,0.3,21.333333333333332
0.6012335662902417,5.912836863745056,3.986177286894424,0.6474520735896208,learning,learning,0,21,10,52,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.48638321436841725,0.5079525258631443,52.67401194572449,b1c6dec591d18aafd8851f804af59a9e3833895ae232423a950e057e14d62680,0.4,28.0
0.6362784251124833,5.64704347407112,4.0974294745403785,0.699456253089471,learning,learning,0,26,13,65,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.5713601783537582,0.2632995698111436,53.48575448989868,8d97b0ae5867f4642480fbdd6a857600c82bdef673a8c9a120b8cfa69a732731,0.5,34.666666666666664
0.6540995342511675,5.506963184786765,3.8136212141617487,0.7298370718721365,learning,learning,0,31,16,78,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.4242956292415975,0.44431859930346684,93.74993705749512,c8e5adae51055cd52838e17c6a51efdb37ff6da65d17488951ba8452931f81c8,0.6,41.333333333333336
0.6752636242172156,5.335831044265709,3.7414142691570786,0.7979213285907878,learning,learning,0,36,18,90,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.5904233169598682,0.13572142292150075,37.346014976501465,e9d5cdde03c62cb2bff9aeef8c193d22f3e5848468fa9c1fde64e538c3edc337,0.7,48.0
0.5980371754414024,5.936487318549126,4.238668018838634,0.8005941574841471,learning,learning,0,42,21,105,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.5309527471892399,0.34001598941359135,64.59630560874939,dd96e07e1d472efa930a9db00bee3c07c7c8ba35fccb89bcc39798468618c7cb,0.8,56.0
0.630395159730611,5.69253126754668,3.8802903133889908,0.7913989125061789,learning,learning,0,47,24,118,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.5769997596534754,0.11553770665467195,52.52988243103027,84ce642b48a178254d86a8b53491685752e05303ab17355ee2d0c2df4900defa,0.9,62.666666666666664
0.7408859217450339,4.766308016785,3.0832337172135063,0.8759268413247651,learning,learning,0,52,26,130,23,"['DLS Interaction Parameter kD (mL/g)', 'SE-UHPLC Main Peak Plates (EP)', 'AC-SINS λmax (nm)', 'SE-UHPLC Main Peak FWHM (min)']",sample(num_rows); random_state argument unsupported,0.6210223088946728,0.1892040244821696,67.30393242835999,8b726f47232e5f472a66cb6838b9f257f78d0309a96b97c63ff0ed96f5b6e7fc,1.0,69.33333333333333
