endpoint,variable,real_n,synthetic_n,real_mean,synthetic_mean,real_sd,synthetic_sd,real_median,synthetic_median,real_iqr,synthetic_iqr,ks_statistic,ks_pvalue,wasserstein_distance
clearance,Heparin_RT,42,84,10.010418404142857,9.367338456551101,4.394309806436189,5.011628479200711,9.85,7.833945718144196,6.3675,8.898334479877857,0.19047619047619047,0.25220166154268964,1.1280725140841583
clearance,Heparin_pB_buffer,42,84,6.767701564928573,6.7683751425316325,2.1934902018131783,2.3990637968738056,6.5,6.436413374164329,2.700000000000001,4.063010282825432,0.10714285714285714,0.8967608681022287,0.371879901640262
clearance,BVP_high,42,84,0.06756938519047619,0.06792277033199663,0.004845562863534011,0.0055736189352092085,0.067,0.06647247714030524,0.007424999999999987,0.008832708898088765,0.13095238095238096,0.7102793503772304,0.0009831906644882627
clearance,poly_D_lysine,42,84,2.5033783500476194,2.3105529560196363,0.8705935565731956,0.8065428102740588,2.2350000000000003,2.0879755363783716,1.1375,1.0734747400679479,0.15476190476190477,0.5007369938787465,0.21342501636451314
clearance,AUCt,42,84,757.7049523809524,764.1462628628744,244.06119917248188,248.60342611396356,774.06,744.1685500834647,371.67999999999995,314.18175456756603,0.11904761904761904,0.8114510717650917,34.384373323719814
