endpoint,mode,pooling,fold,split,n,r2,rmse,mae,spearman,elapsed_seconds,ensemble_folds
viscosity,full,avg,1,cv_validation,26,0.5206003791525065,9.996689507890748,6.754106631645789,0.875727490585416,11.556433916091919,
viscosity,full,avg,2,cv_validation,26,0.894126426604699,3.3540329495082646,2.5804449374859146,0.682722616522968,16.523951768875122,
viscosity,full,avg,3,cv_validation,26,0.5268769348048258,4.769120411842963,3.316049693180964,0.7504282728818147,27.455187797546387,
viscosity,full,avg,4,cv_validation,26,0.7435769618631164,4.130932607766722,2.606763707674467,0.8467992399181736,40.695133447647095,
viscosity,full,avg,5,cv_validation,26,0.6530512073433019,6.224879908819207,4.096584444779615,0.7372030632066352,47.60657787322998,
viscosity,full,avg,ensemble,heldout_test,23,0.44859113042052845,6.302001159921932,4.909312065787937,0.5337287042108423,47.84470891952515,5.0
