endpoint,mode,pooling,fold,epoch,loss,val_loss
viscosity,full,avg,1,1,0.1498432457447052,0.10215972363948822
viscosity,full,avg,1,2,0.08298448473215103,0.08397550135850906
viscosity,full,avg,1,3,0.08127857744693756,0.07934073358774185
viscosity,full,avg,1,4,0.073198102414608,0.07548419386148453
viscosity,full,avg,1,5,0.07019634544849396,0.06799562275409698
viscosity,full,avg,1,6,0.06786949187517166,0.0640164241194725
viscosity,full,avg,1,7,0.06733141839504242,0.06350445747375488
viscosity,full,avg,1,8,0.06555666029453278,0.061012521386146545
viscosity,full,avg,1,9,0.06533630937337875,0.060315489768981934
viscosity,full,avg,1,10,0.064213827252388,0.05921594053506851
viscosity,full,avg,1,11,0.06350959837436676,0.059126079082489014
viscosity,full,avg,1,12,0.06312243640422821,0.05954621359705925
viscosity,full,avg,1,13,0.062439560890197754,0.05882508307695389
viscosity,full,avg,1,14,0.06201035529375076,0.058608464896678925
viscosity,full,avg,1,15,0.06131933256983757,0.0583890825510025
viscosity,full,avg,1,16,0.06107029318809509,0.058316461741924286
viscosity,full,avg,1,17,0.060035642236471176,0.05748169124126434
viscosity,full,avg,1,18,0.06043003872036934,0.05741339176893234
viscosity,full,avg,1,19,0.059163860976696014,0.05633777379989624
viscosity,full,avg,1,20,0.059233374893665314,0.0562988743185997
viscosity,full,avg,1,21,0.058024875819683075,0.05554405227303505
viscosity,full,avg,1,22,0.05806281045079231,0.055173955857753754
viscosity,full,avg,1,23,0.057082291692495346,0.05533099174499512
viscosity,full,avg,1,24,0.05653713271021843,0.05327685922384262
viscosity,full,avg,1,25,0.0579320527613163,0.05250045284628868
viscosity,full,avg,1,26,0.05591091513633728,0.054235976189374924
viscosity,full,avg,1,27,0.05587509274482727,0.051851786673069
viscosity,full,avg,1,28,0.05526890233159065,0.052490729838609695
viscosity,full,avg,1,29,0.054566171020269394,0.05156182870268822
viscosity,full,avg,1,30,0.05382201820611954,0.05166570842266083
viscosity,full,avg,1,31,0.054346416145563126,0.05252515897154808
viscosity,full,avg,1,32,0.05373363569378853,0.050798218697309494
viscosity,full,avg,1,33,0.052699483931064606,0.051359303295612335
viscosity,full,avg,1,34,0.05240345001220703,0.05017203092575073
viscosity,full,avg,1,35,0.05168724060058594,0.050224266946315765
viscosity,full,avg,1,36,0.051464617252349854,0.05019595846533775
viscosity,full,avg,1,37,0.05087031051516533,0.04907835274934769
viscosity,full,avg,1,38,0.05069182068109512,0.04783511906862259
viscosity,full,avg,1,39,0.050666600465774536,0.04726726561784744
viscosity,full,avg,1,40,0.049845125526189804,0.047205422073602676
viscosity,full,avg,1,41,0.04964562878012657,0.04736340418457985
viscosity,full,avg,1,42,0.04903173819184303,0.047654397785663605
viscosity,full,avg,1,43,0.048861294984817505,0.04749416559934616
viscosity,full,avg,1,44,0.04935125634074211,0.046469032764434814
viscosity,full,avg,1,45,0.04832225665450096,0.048519570380449295
viscosity,full,avg,1,46,0.04809718579053879,0.04627647623419762
viscosity,full,avg,1,47,0.04764394834637642,0.04665124788880348
viscosity,full,avg,1,48,0.046882547438144684,0.044669754803180695
viscosity,full,avg,1,49,0.04705079272389412,0.04490763694047928
viscosity,full,avg,1,50,0.0461789034307003,0.045356765389442444
viscosity,full,avg,1,51,0.04577118903398514,0.04462052136659622
viscosity,full,avg,1,52,0.04557255655527115,0.04415535181760788
viscosity,full,avg,1,53,0.045039188116788864,0.04344024136662483
viscosity,full,avg,1,54,0.04481282830238342,0.0438186377286911
viscosity,full,avg,1,55,0.044504474848508835,0.04327593743801117
viscosity,full,avg,1,56,0.044198717921972275,0.04305475950241089
viscosity,full,avg,1,57,0.04391086846590042,0.043149128556251526
viscosity,full,avg,1,58,0.04475677013397217,0.042332544922828674
viscosity,full,avg,1,59,0.04311889037489891,0.041168637573719025
viscosity,full,avg,1,60,0.04322371631860733,0.04317725449800491
viscosity,full,avg,1,61,0.04481092467904091,0.04126070439815521
viscosity,full,avg,1,62,0.04320433363318443,0.0413028746843338
viscosity,full,avg,1,63,0.04222787171602249,0.044263824820518494
viscosity,full,avg,1,64,0.04305504634976387,0.04008123651146889
viscosity,full,avg,1,65,0.042116206139326096,0.03983930125832558
viscosity,full,avg,1,66,0.04118494316935539,0.041323184967041016
viscosity,full,avg,1,67,0.041165269911289215,0.040142349898815155
viscosity,full,avg,1,68,0.04064450412988663,0.04012429341673851
viscosity,full,avg,1,69,0.04023287072777748,0.040609244257211685
viscosity,full,avg,1,70,0.04022296145558357,0.03961486369371414
viscosity,full,avg,1,71,0.03972180560231209,0.03878755122423172
viscosity,full,avg,1,72,0.03976375237107277,0.039797306060791016
viscosity,full,avg,1,73,0.03959297761321068,0.03863075003027916
viscosity,full,avg,1,74,0.039063841104507446,0.0382489375770092
viscosity,full,avg,1,75,0.03854140639305115,0.03929932788014412
viscosity,full,avg,1,76,0.03900294378399849,0.0382295623421669
viscosity,full,avg,1,77,0.038304030895233154,0.03761905059218407
viscosity,full,avg,1,78,0.038296230137348175,0.037118032574653625
viscosity,full,avg,1,79,0.03755389526486397,0.03794364631175995
viscosity,full,avg,1,80,0.038117289543151855,0.03660222142934799
viscosity,full,avg,1,81,0.03725963085889816,0.03684603422880173
viscosity,full,avg,1,82,0.03726860135793686,0.036170944571495056
viscosity,full,avg,1,83,0.036799438297748566,0.036924730986356735
viscosity,full,avg,1,84,0.03699088841676712,0.03615714982151985
viscosity,full,avg,1,85,0.03700339049100876,0.03612173721194267
viscosity,full,avg,1,86,0.03600197285413742,0.03714179992675781
viscosity,full,avg,1,87,0.03656047210097313,0.03428800404071808
viscosity,full,avg,1,88,0.036603718996047974,0.03451123833656311
viscosity,full,avg,1,89,0.0362679660320282,0.036900151520967484
viscosity,full,avg,1,90,0.03533250838518143,0.03527150675654411
viscosity,full,avg,1,91,0.03592294082045555,0.036776021122932434
