endpoint,mode,pooling,fold,epoch,loss,val_loss
viscosity,full,avg,1,1,0.40085849165916443,0.10618408024311066
viscosity,full,avg,1,2,0.09156212210655212,0.15098409354686737
viscosity,full,avg,1,3,0.12772461771965027,0.08905696123838425
viscosity,full,avg,1,4,0.07821238785982132,0.06976725161075592
viscosity,full,avg,1,5,0.08277799189090729,0.07282981276512146
viscosity,full,avg,1,6,0.08128878474235535,0.06580867618322372
viscosity,full,avg,1,7,0.0688946545124054,0.06852550804615021
viscosity,full,avg,1,8,0.06825388967990875,0.07322636246681213
viscosity,full,avg,1,9,0.06875569373369217,0.06915683299303055
viscosity,full,avg,1,10,0.06433796137571335,0.06482468545436859
viscosity,full,avg,1,11,0.06403053551912308,0.0652666985988617
viscosity,full,avg,1,12,0.06413930654525757,0.06544742733240128
viscosity,full,avg,1,13,0.06157179921865463,0.06844157725572586
viscosity,full,avg,1,14,0.06111402064561844,0.06992029398679733
viscosity,full,avg,1,15,0.06034090369939804,0.06783734261989594
viscosity,full,avg,1,16,0.059366900473833084,0.06660844385623932
viscosity,full,avg,1,17,0.059122584760189056,0.06687390804290771
viscosity,full,avg,1,18,0.05846135690808296,0.06743310391902924
viscosity,full,avg,1,19,0.05815834552049637,0.06725139915943146
viscosity,full,avg,1,20,0.05776520073413849,0.06592767685651779
viscosity,full,avg,2,1,0.23310084640979767,0.1090993732213974
viscosity,full,avg,2,2,0.09243480861186981,0.10442650318145752
viscosity,full,avg,2,3,0.11712666600942612,0.09821183979511261
viscosity,full,avg,2,4,0.09263636916875839,0.0706511065363884
viscosity,full,avg,2,5,0.07373781502246857,0.07170705497264862
viscosity,full,avg,2,6,0.07162277400493622,0.06523098051548004
viscosity,full,avg,2,7,0.0658644437789917,0.06412655115127563
viscosity,full,avg,2,8,0.06705375760793686,0.06294718384742737
viscosity,full,avg,2,9,0.06486298888921738,0.06210663169622421
viscosity,full,avg,2,10,0.06260620057582855,0.06583385169506073
viscosity,full,avg,2,11,0.06367095559835434,0.0626966580748558
