endpoint,mode,pooling,fold,epoch,loss,val_loss
viscosity,full,avg,1,1,0.10798797756433487,0.07809397578239441
viscosity,full,avg,1,2,0.08542124181985855,0.0881873220205307
viscosity,full,avg,1,3,0.08130930364131927,0.07607012242078781
viscosity,full,avg,1,4,0.07471640408039093,0.06968362629413605
viscosity,full,avg,1,5,0.07278800755739212,0.07174348086118698
viscosity,full,avg,1,6,0.06901301443576813,0.06673718988895416
viscosity,full,avg,1,7,0.06709929555654526,0.06470341980457306
viscosity,full,avg,1,8,0.06637212634086609,0.06562161445617676
viscosity,full,avg,1,9,0.06514811515808105,0.06336824595928192
viscosity,full,avg,1,10,0.0636458471417427,0.06376221776008606
viscosity,full,avg,1,11,0.06269951164722443,0.06248936429619789
viscosity,full,avg,1,12,0.06232427433133125,0.062081389129161835
viscosity,full,avg,1,13,0.06192200630903244,0.06653723865747452
viscosity,full,avg,1,14,0.06118499115109444,0.05906764417886734
viscosity,full,avg,1,15,0.06084422767162323,0.05916360765695572
viscosity,full,avg,1,16,0.05940910428762436,0.058108314871788025
viscosity,full,avg,1,17,0.059249863028526306,0.05609910935163498
viscosity,full,avg,1,18,0.05950282886624336,0.057701025158166885
viscosity,full,avg,1,19,0.057667288929224014,0.056939031928777695
viscosity,full,avg,1,20,0.057096417993307114,0.0547606386244297
viscosity,full,avg,1,21,0.05637119337916374,0.057766642421483994
viscosity,full,avg,1,22,0.057208623737096786,0.05382532626390457
viscosity,full,avg,1,23,0.05575616657733917,0.053132474422454834
viscosity,full,avg,1,24,0.05592775344848633,0.05725470930337906
viscosity,full,avg,1,25,0.05531289055943489,0.05586790293455124
viscosity,full,avg,1,26,0.05507025495171547,0.056178707629442215
viscosity,full,avg,1,27,0.055699385702610016,0.051535479724407196
viscosity,full,avg,1,28,0.05603325739502907,0.05313139408826828
viscosity,full,avg,1,29,0.055861376225948334,0.05541969835758209
viscosity,full,avg,1,30,0.053555089980363846,0.0503675676882267
viscosity,full,avg,1,31,0.05355978012084961,0.05467600375413895
viscosity,full,avg,1,32,0.05142512544989586,0.049694716930389404
viscosity,full,avg,1,33,0.052662987262010574,0.05297781527042389
viscosity,full,avg,1,34,0.05294165760278702,0.050032611936330795
viscosity,full,avg,1,35,0.052914705127477646,0.048021890223026276
viscosity,full,avg,1,36,0.05178024247288704,0.05138927698135376
viscosity,full,avg,1,37,0.049832429736852646,0.04766371473670006
viscosity,full,avg,1,38,0.051912058144807816,0.05028752610087395
viscosity,full,avg,1,39,0.051754336804151535,0.05046756565570831
viscosity,full,avg,1,40,0.048836953938007355,0.04643339291214943
viscosity,full,avg,1,41,0.04950986057519913,0.04890376329421997
viscosity,full,avg,1,42,0.04773184284567833,0.04576447233557701
viscosity,full,avg,1,43,0.049726732075214386,0.05061278119683266
viscosity,full,avg,1,44,0.049427494406700134,0.04944577068090439
viscosity,full,avg,1,45,0.04884043708443642,0.044475141912698746
viscosity,full,avg,1,46,0.04621893912553787,0.04897740110754967
viscosity,full,avg,1,47,0.04781534522771835,0.043572161346673965
viscosity,full,avg,1,48,0.046960700303316116,0.04435142129659653
viscosity,full,avg,1,49,0.045622725039720535,0.0464952252805233
viscosity,full,avg,1,50,0.04512745887041092,0.04360833019018173
viscosity,full,avg,1,51,0.045587461441755295,0.04574792832136154
