task_label,split_seed,train_seed,head_type,cv_r2_mean,cv_r2_std,cv_rmse_mean,cv_rmse_std,cv_mae_mean,cv_mae_std,cv_spearman_mean,cv_spearman_std,test_r2,test_rmse,test_mae,test_spearman,test_nrmse,n_test
clearance,0,0,mlp,0.13216530715741764,0.29041900822597516,210.62786668751474,36.4132259865434,157.56329704285213,21.870132814662963,0.5842078620895341,0.0989379999339121,0.2672881837369242,211.6080457662258,139.1519123535156,0.8727272727272729,0.28127663796429053,11
clearance,0,0,rbf,0.26758832207305894,0.2242668398216116,193.0883032798748,27.134365185255252,142.4211436041249,14.113397020600416,0.612775308763775,0.11536734113582378,0.7939325503508934,112.22000322326876,89.39667997602982,0.8727272727272729,0.14916665906859797,11
clearance,0,0,spline,0.4227279657147113,0.09562446179029072,173.70033545791404,21.845372041021754,135.1516623164811,14.812371078269614,0.632816769251633,0.06895600020953874,0.7979449192422559,111.12210673129778,82.14770370205964,0.9090909090909091,0.14770729757326265,11
clearance,0,0,kan,0.41851116632273555,0.08824684566451062,173.33471970882223,7.443423234549236,135.22582600872292,7.7397529898130815,0.6284686206534406,0.12026078437564673,0.7452297553507887,124.77854892212173,100.1955077681108,0.9545454545454546,0.16585990671475181,11
clearance,0,0,interaction,0.22639551810956018,0.2916079528945765,198.869867817875,38.495006202841836,149.16694561056048,22.956986857537032,0.5772166484799724,0.09203415736752392,0.7105427051554036,133.00189483861024,110.7868028231534,0.8636363636363636,0.17679065882217684,11
