endpoint,mode,pooling,fold,epoch,loss,val_loss
clearance,full,avg,1,58,0.06736153364181519,0.07693174481391907
clearance,full,avg,1,59,0.06765694916248322,0.07254675030708313
clearance,full,avg,1,60,0.0707397609949112,0.07273665070533752
clearance,full,avg,1,61,0.06745213270187378,0.07668327540159225
clearance,full,avg,1,62,0.06792089343070984,0.07863384485244751
clearance,full,avg,1,63,0.07046735286712646,0.07850902527570724
clearance,full,avg,1,64,0.06824347376823425,0.07472018152475357
clearance,full,avg,1,65,0.06620532274246216,0.07163387537002563
clearance,full,avg,1,66,0.06432079523801804,0.07333363592624664
clearance,full,avg,1,67,0.06432973593473434,0.06977289170026779
clearance,full,avg,1,68,0.06365153193473816,0.07172266393899918
clearance,full,avg,1,69,0.06296718120574951,0.07229157537221909
clearance,full,avg,1,70,0.06409958004951477,0.06972457468509674
clearance,full,avg,1,71,0.06298452615737915,0.0718265101313591
clearance,full,avg,1,72,0.06285780668258667,0.07167191803455353
clearance,full,avg,1,73,0.062335386872291565,0.0692630410194397
clearance,full,avg,1,74,0.061885446310043335,0.07222260534763336
clearance,full,avg,1,75,0.06191818416118622,0.06981641054153442
clearance,full,avg,1,76,0.06147940829396248,0.07066008448600769
clearance,full,avg,1,77,0.06143307313323021,0.07060261815786362
clearance,full,avg,1,78,0.06090402230620384,0.0723806694149971
clearance,full,avg,1,79,0.06111111491918564,0.06894826143980026
clearance,full,avg,1,80,0.06088719144463539,0.07205667346715927
clearance,full,avg,1,81,0.060294024646282196,0.0693846195936203
clearance,full,avg,1,82,0.05972864106297493,0.07051421701908112
clearance,full,avg,1,83,0.05978861823678017,0.0700337290763855
clearance,full,avg,1,84,0.05927612632513046,0.0684824287891388
clearance,full,avg,1,85,0.05892658978700638,0.06958967447280884
clearance,full,avg,1,86,0.05953659862279892,0.06884460151195526
clearance,full,avg,1,87,0.05916728079319,0.06762803345918655
clearance,full,avg,1,88,0.05864416062831879,0.07039403915405273
clearance,full,avg,1,89,0.05915417522192001,0.06703298538923264
clearance,full,avg,1,90,0.05802307277917862,0.06863898038864136
clearance,full,avg,1,91,0.058965522795915604,0.06733420491218567
clearance,full,avg,1,92,0.057484667748212814,0.06977220624685287
clearance,full,avg,1,93,0.05886034667491913,0.06781966984272003
clearance,full,avg,1,94,0.06194452941417694,0.06825364381074905
clearance,full,avg,1,95,0.0625043734908104,0.06723332405090332
clearance,full,avg,1,96,0.06034190207719803,0.06686904281377792
clearance,full,avg,1,97,0.05818142369389534,0.06836482882499695
clearance,full,avg,1,98,0.0584886334836483,0.06725102663040161
clearance,full,avg,1,99,0.05790227651596069,0.06825359165668488
clearance,full,avg,1,100,0.056253980845212936,0.06525658071041107
clearance,full,avg,1,101,0.056127794086933136,0.06598053872585297
clearance,full,avg,1,102,0.0557093620300293,0.06512176245450974
clearance,full,avg,1,103,0.05608391389250755,0.06463644653558731
clearance,full,avg,1,104,0.05572797358036041,0.06500223278999329
clearance,full,avg,1,105,0.05505828559398651,0.06406299024820328
clearance,full,avg,1,106,0.055104874074459076,0.06595125049352646
clearance,full,avg,1,107,0.055188316851854324,0.06448216736316681
clearance,full,avg,1,108,0.055030930787324905,0.06294713914394379
clearance,full,avg,1,109,0.05481543391942978,0.0641331598162651
clearance,full,avg,1,110,0.055618565529584885,0.061997190117836
clearance,full,avg,1,111,0.055134762078523636,0.06347271054983139
clearance,full,avg,1,112,0.05670715495944023,0.06617851555347443
clearance,full,avg,1,113,0.05803907662630081,0.06381522119045258
clearance,full,avg,1,114,0.055987805128097534,0.06549727916717529
clearance,full,avg,1,115,0.05375806242227554,0.06494925171136856
clearance,full,avg,1,116,0.0561625212430954,0.062221430242061615
clearance,full,avg,1,117,0.05401165783405304,0.0641845092177391
clearance,full,avg,1,118,0.0536380298435688,0.06170659139752388
clearance,full,avg,1,119,0.05408553406596184,0.06445709615945816
clearance,full,avg,1,120,0.053893931210041046,0.0644916221499443
clearance,full,avg,1,121,0.053414881229400635,0.06163843348622322
clearance,full,avg,1,122,0.05366193503141403,0.06344036757946014
clearance,full,avg,1,123,0.056994691491127014,0.0606180839240551
clearance,full,avg,1,124,0.05328550189733505,0.05990208685398102
clearance,full,avg,1,125,0.05243341252207756,0.06128062307834625
clearance,full,avg,1,126,0.05198021978139877,0.06124161183834076
clearance,full,avg,1,127,0.05332707613706589,0.06235281750559807
clearance,full,avg,1,128,0.052162449806928635,0.060687627643346786
clearance,full,avg,1,129,0.051743701100349426,0.06047164648771286
clearance,full,avg,1,130,0.05167458951473236,0.06233277916908264
clearance,full,avg,1,131,0.051841333508491516,0.05912550166249275
clearance,full,avg,1,132,0.05297022685408592,0.061718083918094635
clearance,full,avg,1,133,0.05317303165793419,0.059363070875406265
clearance,full,avg,1,134,0.05148948356509209,0.060065723955631256
clearance,full,avg,1,135,0.05043264850974083,0.05955647677183151
clearance,full,avg,1,136,0.05036992207169533,0.06014004722237587
clearance,full,avg,1,137,0.050108496099710464,0.06090809404850006
clearance,full,avg,1,138,0.05024082958698273,0.059526477009058
clearance,full,avg,1,139,0.050347279757261276,0.060397904366254807
clearance,full,avg,1,140,0.051163699477910995,0.06276964396238327
clearance,full,avg,1,141,0.05162974074482918,0.06058197841048241
clearance,full,avg,1,142,0.050401054322719574,0.059679992496967316
clearance,full,avg,1,143,0.050749704241752625,0.06060246750712395
clearance,full,avg,1,144,0.0500260628759861,0.06021061912178993
clearance,full,avg,1,145,0.04994578659534454,0.05985191464424133
clearance,full,avg,1,146,0.049572743475437164,0.059171587228775024
clearance,full,avg,1,147,0.04861921817064285,0.06007291376590729
clearance,full,avg,1,148,0.049409396946430206,0.060390274971723557
clearance,full,avg,1,149,0.0485684797167778,0.0592721551656723
clearance,full,avg,1,150,0.04872173070907593,0.05903736129403114
clearance,full,avg,1,151,0.048669230192899704,0.06050722673535347
clearance,full,avg,1,152,0.04839886352419853,0.060776710510253906
clearance,full,avg,1,153,0.048419494181871414,0.060233235359191895
clearance,full,avg,1,154,0.04819270595908165,0.06025547906756401
clearance,full,avg,1,155,0.04847576096653938,0.060495227575302124
clearance,full,avg,1,156,0.04855240508913994,0.0605352483689785
clearance,full,avg,1,157,0.04839332774281502,0.05966448038816452
clearance,full,avg,1,158,0.04812750592827797,0.05976870656013489
clearance,full,avg,1,159,0.04804978519678116,0.060043543577194214
clearance,full,avg,1,160,0.048125557601451874,0.06000936031341553
clearance,full,avg,1,161,0.04798115789890289,0.059407029300928116
clearance,full,avg,1,162,0.04793219268321991,0.05917104706168175
clearance,full,avg,1,163,0.0479586198925972,0.05900546535849571
clearance,full,avg,1,164,0.047974325716495514,0.0591256208717823
clearance,full,avg,1,165,0.04782552644610405,0.05929163098335266
clearance,full,avg,1,166,0.04787452518939972,0.05936640873551369
clearance,full,avg,1,167,0.04781972989439964,0.05929425731301308
clearance,full,avg,1,168,0.047784097492694855,0.05938711762428284
clearance,full,avg,1,169,0.047768596559762955,0.05952749401330948
clearance,full,avg,1,170,0.0477401502430439,0.05961716175079346
clearance,full,avg,1,171,0.0477578304708004,0.05944279208779335
clearance,full,avg,1,172,0.047703154385089874,0.05931708961725235
clearance,full,avg,1,173,0.0476519875228405,0.05928674712777138
clearance,full,avg,1,174,0.04763177037239075,0.05921439453959465
clearance,full,avg,1,175,0.0476156547665596,0.05923743173480034
clearance,full,avg,1,176,0.047622524201869965,0.05932525917887688
clearance,full,avg,1,177,0.04760618135333061,0.05935138836503029
clearance,full,avg,1,178,0.047580618411302567,0.05939522385597229
clearance,full,avg,1,179,0.04761366546154022,0.059403810650110245
clearance,full,avg,1,180,0.04756654426455498,0.05941452831029892
clearance,full,avg,1,181,0.04762083664536476,0.059353575110435486
clearance,full,avg,1,182,0.04758240282535553,0.05921080708503723
clearance,full,avg,1,183,0.04754819720983505,0.05920594558119774
clearance,full,avg,2,1,0.21621574461460114,0.13151419162750244
clearance,full,avg,2,2,0.15272212028503418,0.1352483183145523
clearance,full,avg,2,3,0.1392875462770462,0.11613227427005768
clearance,full,avg,2,4,0.13264775276184082,0.11639369279146194
clearance,full,avg,2,5,0.12798555195331573,0.12284822762012482
clearance,full,avg,2,6,0.11958885192871094,0.1103375181555748
clearance,full,avg,2,7,0.11820967495441437,0.11542245745658875
clearance,full,avg,2,8,0.11698683351278305,0.11548900604248047
clearance,full,avg,2,9,0.11462453752756119,0.10575006157159805
clearance,full,avg,2,10,0.10794716328382492,0.12259647250175476
clearance,full,avg,2,11,0.11120855808258057,0.10756392031908035
clearance,full,avg,2,12,0.1056881844997406,0.1055348813533783
clearance,full,avg,2,13,0.1018960028886795,0.11373873800039291
clearance,full,avg,2,14,0.1022762730717659,0.10301750898361206
clearance,full,avg,2,15,0.10164570808410645,0.10687079280614853
clearance,full,avg,2,16,0.09841975569725037,0.10790751129388809
clearance,full,avg,2,17,0.09700781852006912,0.10263174027204514
clearance,full,avg,2,18,0.09539332985877991,0.10477233678102493
clearance,full,avg,2,19,0.0943366214632988,0.09912427514791489
clearance,full,avg,2,20,0.09338189661502838,0.1008090227842331
clearance,full,avg,2,21,0.09219267964363098,0.10003538429737091
clearance,full,avg,2,22,0.09177528321743011,0.09821461141109467
clearance,full,avg,2,23,0.09226284921169281,0.09837191551923752
clearance,full,avg,2,24,0.09147631376981735,0.09591919183731079
clearance,full,avg,2,25,0.0905119925737381,0.09391896426677704
clearance,full,avg,2,26,0.08622577041387558,0.099882572889328
clearance,full,avg,2,27,0.08621817082166672,0.08922868221998215
clearance,full,avg,2,28,0.08746811002492905,0.09765125811100006
clearance,full,avg,2,29,0.08756241947412491,0.0941549614071846
clearance,full,avg,2,30,0.08477333933115005,0.0853925421833992
clearance,full,avg,2,31,0.0831364169716835,0.09432773292064667
clearance,full,avg,2,32,0.08223413676023483,0.08832292258739471
clearance,full,avg,2,33,0.0809401422739029,0.09104461222887039
clearance,full,avg,2,34,0.08018728345632553,0.09111777693033218
clearance,full,avg,2,35,0.07951958477497101,0.09108572453260422
clearance,full,avg,2,36,0.07864778488874435,0.08690924942493439
clearance,full,avg,2,37,0.07973700016736984,0.09505829215049744
clearance,full,avg,2,38,0.07853834331035614,0.08752582967281342
clearance,full,avg,2,39,0.0778454914689064,0.08851597458124161
clearance,full,avg,2,40,0.07684139162302017,0.09091132879257202
clearance,full,avg,2,41,0.07599478960037231,0.08781728893518448
clearance,full,avg,2,42,0.07513274997472763,0.0883069634437561
clearance,full,avg,2,43,0.07497892528772354,0.08557768166065216
clearance,full,avg,2,44,0.07492782920598984,0.08701807260513306
clearance,full,avg,2,45,0.07436808943748474,0.08925982564687729
clearance,full,avg,2,46,0.0742255300283432,0.0865333303809166
clearance,full,avg,2,47,0.07393195480108261,0.08645312488079071
clearance,full,avg,2,48,0.07383240759372711,0.08851403743028641
clearance,full,avg,2,49,0.07343128323554993,0.0895346850156784
clearance,full,avg,2,50,0.07283142954111099,0.0838862806558609
clearance,full,avg,2,51,0.07339655607938766,0.08808431774377823
clearance,full,avg,2,52,0.07329755276441574,0.09051346778869629
clearance,full,avg,2,53,0.07276204973459244,0.08483607321977615
clearance,full,avg,2,54,0.07222491502761841,0.08904309570789337
clearance,full,avg,2,55,0.07192162424325943,0.08516931533813477
clearance,full,avg,2,56,0.0718332901597023,0.08596869558095932
clearance,full,avg,2,57,0.07239408046007156,0.08833726495504379
clearance,full,avg,2,58,0.0712549090385437,0.08303312957286835
clearance,full,avg,2,59,0.07108411937952042,0.08996113389730453
clearance,full,avg,2,60,0.07129071652889252,0.08841526508331299
clearance,full,avg,2,61,0.07041007280349731,0.08699315041303635
clearance,full,avg,2,62,0.07021892070770264,0.08403129875659943
clearance,full,avg,2,63,0.0701160877943039,0.08797025680541992
clearance,full,avg,2,64,0.06958197057247162,0.08478976041078568
clearance,full,avg,2,65,0.07016372680664062,0.08528908342123032
clearance,full,avg,2,66,0.06930184364318848,0.0880727767944336
clearance,full,avg,2,67,0.069026879966259,0.08342427015304565
clearance,full,avg,2,68,0.06856586039066315,0.08348628133535385
clearance,full,avg,2,69,0.06866379082202911,0.08286580443382263
clearance,full,avg,2,70,0.06853791326284409,0.08241284638643265
clearance,full,avg,2,71,0.0683232992887497,0.08655956387519836
clearance,full,avg,2,72,0.0682336688041687,0.08296748250722885
clearance,full,avg,2,73,0.06802535057067871,0.08259578794240952
clearance,full,avg,2,74,0.06794330477714539,0.08233357220888138
clearance,full,avg,2,75,0.06780706346035004,0.08451948314905167
clearance,full,avg,2,76,0.06777394562959671,0.0848785787820816
clearance,full,avg,2,77,0.06756807863712311,0.08400380611419678
clearance,full,avg,2,78,0.06749983131885529,0.08198215067386627
clearance,full,avg,2,79,0.06749096512794495,0.08338391780853271
clearance,full,avg,2,80,0.0671471357345581,0.08371167629957199
clearance,full,avg,2,81,0.06702303141355515,0.08535349369049072
clearance,full,avg,2,82,0.06717246770858765,0.08518219739198685
clearance,full,avg,2,83,0.06702051311731339,0.08250480890274048
clearance,full,avg,2,84,0.0669393539428711,0.08229786157608032
clearance,full,avg,2,85,0.0666494369506836,0.08435153216123581
clearance,full,avg,2,86,0.0667346715927124,0.08476754277944565
clearance,full,avg,2,87,0.06642907857894897,0.08316083997488022
clearance,full,avg,2,88,0.06634780764579773,0.08485997468233109
clearance,full,avg,2,89,0.0662233829498291,0.08296020328998566
clearance,full,avg,2,90,0.06637713313102722,0.08068067580461502
clearance,full,avg,2,91,0.06646855175495148,0.08293653279542923
clearance,full,avg,2,92,0.06624122709035873,0.08595415204763412
clearance,full,avg,2,93,0.06640714406967163,0.08521963655948639
clearance,full,avg,2,94,0.06609013676643372,0.08204775303602219
clearance,full,avg,2,95,0.06606701016426086,0.08268994092941284
clearance,full,avg,2,96,0.06559041887521744,0.08610879629850388
clearance,full,avg,2,97,0.06648124009370804,0.08695642650127411
clearance,full,avg,2,98,0.0660097599029541,0.08178514242172241
clearance,full,avg,2,99,0.06597132235765457,0.08001312613487244
clearance,full,avg,2,100,0.06594573706388474,0.08357934653759003
clearance,full,avg,2,101,0.06578150391578674,0.08393875509500504
clearance,full,avg,2,102,0.06559331715106964,0.08132819831371307
clearance,full,avg,2,103,0.06550434231758118,0.08256066590547562
clearance,full,avg,2,104,0.06537977606058121,0.0839879959821701
clearance,full,avg,2,105,0.065389484167099,0.0839526355266571
clearance,full,avg,2,106,0.06525438278913498,0.08214078098535538
clearance,full,avg,2,107,0.06531774252653122,0.0806439220905304
clearance,full,avg,2,108,0.06548506021499634,0.08366034179925919
clearance,full,avg,2,109,0.06524799764156342,0.08262079954147339
clearance,full,avg,2,110,0.06509522348642349,0.08313729614019394
clearance,full,avg,2,111,0.06504595279693604,0.08281943947076797
clearance,full,avg,2,112,0.06508775800466537,0.08302992582321167
clearance,full,avg,2,113,0.0649849995970726,0.08258888125419617
clearance,full,avg,2,114,0.06507832556962967,0.08190104365348816
clearance,full,avg,2,115,0.06491418182849884,0.08267813920974731
clearance,full,avg,2,116,0.06493819504976273,0.08273911476135254
clearance,full,avg,2,117,0.06489913910627365,0.08208001405000687
clearance,full,avg,2,118,0.06489980965852737,0.08120854943990707
clearance,full,avg,2,119,0.0648898333311081,0.08127474784851074
clearance,full,avg,3,1,0.2259778529405594,0.19536329805850983
clearance,full,avg,3,2,0.1651657074689865,0.17359517514705658
clearance,full,avg,3,3,0.14398883283138275,0.17064416408538818
clearance,full,avg,3,4,0.1403077095746994,0.16366645693778992
clearance,full,avg,3,5,0.13257989287376404,0.1542714685201645
clearance,full,avg,3,6,0.12925732135772705,0.14999954402446747
clearance,full,avg,3,7,0.1262761354446411,0.14541861414909363
clearance,full,avg,3,8,0.12282896786928177,0.1420503854751587
clearance,full,avg,3,9,0.12017899751663208,0.13960842788219452
clearance,full,avg,3,10,0.11884065717458725,0.1362992525100708
clearance,full,avg,3,11,0.11557062715291977,0.13417840003967285
clearance,full,avg,3,12,0.11434408277273178,0.13242188096046448
clearance,full,avg,3,13,0.11262315511703491,0.1296970397233963
clearance,full,avg,3,14,0.10971709340810776,0.12758579850196838
clearance,full,avg,3,15,0.10896582901477814,0.12548959255218506
clearance,full,avg,3,16,0.10916599631309509,0.12491843104362488
clearance,full,avg,3,17,0.10632958263158798,0.12266676872968674
clearance,full,avg,3,18,0.10463627427816391,0.12182293087244034
clearance,full,avg,3,19,0.10277801752090454,0.1190868690609932
clearance,full,avg,3,20,0.10097124427556992,0.11737412214279175
clearance,full,avg,3,21,0.09927915036678314,0.11613353341817856
clearance,full,avg,3,22,0.09806471318006516,0.11503151804208755
clearance,full,avg,3,23,0.09674756228923798,0.11312740296125412
clearance,full,avg,3,24,0.09610612690448761,0.11149756610393524
clearance,full,avg,3,25,0.09462978690862656,0.11112076789140701
clearance,full,avg,3,26,0.09280074387788773,0.10909858345985413
clearance,full,avg,3,27,0.09240522980690002,0.10744219273328781
clearance,full,avg,3,28,0.09044571965932846,0.10501454770565033
clearance,full,avg,3,29,0.0892672911286354,0.10446327179670334
clearance,full,avg,3,30,0.08822467178106308,0.10234304517507553
clearance,full,avg,3,31,0.08686703443527222,0.10162627696990967
clearance,full,avg,3,32,0.0860317200422287,0.09890466183423996
clearance,full,avg,3,33,0.08593816310167313,0.09964244067668915
clearance,full,avg,3,34,0.08521869778633118,0.0971044972538948
clearance,full,avg,3,35,0.08381767570972443,0.0952870100736618
clearance,full,avg,3,36,0.08330201357603073,0.09516653418540955
clearance,full,avg,3,37,0.08202666789293289,0.09423388540744781
clearance,full,avg,3,38,0.08115207403898239,0.0927409753203392
clearance,full,avg,3,39,0.08087177574634552,0.09153886139392853
clearance,full,avg,3,40,0.07983075827360153,0.0924280658364296
clearance,full,avg,3,41,0.0794207975268364,0.0895305797457695
clearance,full,avg,3,42,0.07988014817237854,0.08972275257110596
clearance,full,avg,3,43,0.07866435497999191,0.09056997299194336
clearance,full,avg,3,44,0.07776927947998047,0.0874069333076477
clearance,full,avg,3,45,0.07744652777910233,0.08728861063718796
clearance,full,avg,3,46,0.07626541703939438,0.08782034367322922
clearance,full,avg,3,47,0.07572925835847855,0.08689375221729279
clearance,full,avg,3,48,0.07617266476154327,0.08532470464706421
clearance,full,avg,3,49,0.07478885352611542,0.08839423954486847
clearance,full,avg,3,50,0.07456444948911667,0.08481556177139282
clearance,full,avg,3,51,0.07560516893863678,0.08923040330410004
clearance,full,avg,3,52,0.07688309252262115,0.08896414190530777
clearance,full,avg,3,53,0.0779276043176651,0.08797949552536011
clearance,full,avg,3,54,0.07617799937725067,0.08461611717939377
clearance,full,avg,3,55,0.07492151856422424,0.08559809625148773
clearance,full,avg,3,56,0.07316754758358002,0.08628981560468674
clearance,full,avg,3,57,0.07299165427684784,0.08331743627786636
clearance,full,avg,3,58,0.07275518029928207,0.08445532619953156
clearance,full,avg,3,59,0.07050397992134094,0.08499149978160858
clearance,full,avg,3,60,0.0707496851682663,0.08259571343660355
clearance,full,avg,3,61,0.06918489187955856,0.08119053393602371
clearance,full,avg,3,62,0.06903663277626038,0.08192481845617294
clearance,full,avg,3,63,0.06928257644176483,0.08090462535619736
clearance,full,avg,3,64,0.06820530444383621,0.07980243861675262
clearance,full,avg,3,65,0.06757312268018723,0.07985145598649979
clearance,full,avg,3,66,0.06712877750396729,0.07948064059019089
clearance,full,avg,3,67,0.066847063601017,0.07921410351991653
clearance,full,avg,3,68,0.0669633150100708,0.07853687554597855
clearance,full,avg,3,69,0.066632479429245,0.07939596474170685
clearance,full,avg,3,70,0.06632295995950699,0.078075110912323
clearance,full,avg,3,71,0.06542741507291794,0.0787215307354927
clearance,full,avg,3,72,0.06490957736968994,0.07914401590824127
clearance,full,avg,3,73,0.06581627577543259,0.07741861790418625
clearance,full,avg,3,74,0.06789984554052353,0.07852373272180557
clearance,full,avg,3,75,0.06767129898071289,0.07829390466213226
clearance,full,avg,3,76,0.06634624302387238,0.07959406077861786
clearance,full,avg,3,77,0.06707014888525009,0.07860677689313889
clearance,full,avg,3,78,0.06413499265909195,0.08095604926347733
clearance,full,avg,3,79,0.06365237385034561,0.07715363800525665
clearance,full,avg,3,80,0.06275565922260284,0.07821473479270935
clearance,full,avg,3,81,0.06281139701604843,0.07781495898962021
clearance,full,avg,3,82,0.06217199191451073,0.0770072266459465
clearance,full,avg,3,83,0.06169026345014572,0.0777127668261528
clearance,full,avg,3,84,0.06132446974515915,0.0759924054145813
clearance,full,avg,3,85,0.06146831810474396,0.07684288173913956
clearance,full,avg,3,86,0.061204321682453156,0.07734304666519165
clearance,full,avg,3,87,0.060030143707990646,0.07584693282842636
clearance,full,avg,3,88,0.06009203940629959,0.07754504680633545
clearance,full,avg,3,89,0.06125059351325035,0.07790803909301758
clearance,full,avg,3,90,0.059718057513237,0.07722719013690948
clearance,full,avg,3,91,0.05925794690847397,0.07757209986448288
clearance,full,avg,3,92,0.06104482710361481,0.07820902019739151
clearance,full,avg,3,93,0.05761749669909477,0.07668148726224899
clearance,full,avg,3,94,0.05815383791923523,0.07899215817451477
clearance,full,avg,3,95,0.05915602296590805,0.07598377764225006
clearance,full,avg,3,96,0.0581633634865284,0.07677089422941208
clearance,full,avg,3,97,0.05841190740466118,0.07566909492015839
clearance,full,avg,3,98,0.058030277490615845,0.07608778774738312
clearance,full,avg,3,99,0.057031720876693726,0.07851608097553253
clearance,full,avg,3,100,0.05640636757016182,0.07652038335800171
clearance,full,avg,3,101,0.05621975287795067,0.07833759486675262
clearance,full,avg,3,102,0.05604716017842293,0.07529418915510178
clearance,full,avg,3,103,0.05545993894338608,0.07600504159927368
clearance,full,avg,3,104,0.05552387982606888,0.07739923149347305
clearance,full,avg,3,105,0.055274467915296555,0.0778612345457077
clearance,full,avg,3,106,0.05553349107503891,0.07756152004003525
clearance,full,avg,3,107,0.0543302521109581,0.07648450136184692
clearance,full,avg,3,108,0.054332271218299866,0.07722438871860504
clearance,full,avg,3,109,0.05423809587955475,0.07682252675294876
clearance,full,avg,3,110,0.0539095476269722,0.07677698880434036
clearance,full,avg,3,111,0.05401131883263588,0.07757246494293213
clearance,full,avg,3,112,0.05433075502514839,0.07952339947223663
clearance,full,avg,3,113,0.05402343347668648,0.07928090542554855
clearance,full,avg,3,114,0.05339857563376427,0.07712502777576447
clearance,full,avg,3,115,0.05319029092788696,0.07811422646045685
clearance,full,avg,3,116,0.05298779532313347,0.07773996889591217
clearance,full,avg,3,117,0.05293281003832817,0.07737749814987183
clearance,full,avg,3,118,0.0524931475520134,0.07825494557619095
clearance,full,avg,3,119,0.05251462385058403,0.07685943692922592
clearance,full,avg,3,120,0.05234500765800476,0.07773171365261078
clearance,full,avg,3,121,0.052116598933935165,0.07745037972927094
clearance,full,avg,3,122,0.05199906602501869,0.07721035182476044
clearance,full,avg,4,1,0.20461851358413696,0.17664389312267303
clearance,full,avg,4,2,0.15457063913345337,0.15390512347221375
clearance,full,avg,4,3,0.13714300096035004,0.13623328506946564
clearance,full,avg,4,4,0.1287272423505783,0.1318507194519043
clearance,full,avg,4,5,0.12468495965003967,0.13101662695407867
clearance,full,avg,4,6,0.12172478437423706,0.12532855570316315
clearance,full,avg,4,7,0.1173398345708847,0.12157630920410156
clearance,full,avg,4,8,0.11462922394275665,0.12168413400650024
clearance,full,avg,4,9,0.11192873865365982,0.1191914826631546
clearance,full,avg,4,10,0.10896407812833786,0.11644166707992554
clearance,full,avg,4,11,0.10684611648321152,0.11918023228645325
clearance,full,avg,4,12,0.10506756603717804,0.11500094085931778
clearance,full,avg,4,13,0.10311154276132584,0.11595962196588516
clearance,full,avg,4,14,0.10116720199584961,0.10889200866222382
clearance,full,avg,4,15,0.10003793984651566,0.10913405567407608
clearance,full,avg,4,16,0.1013169214129448,0.1111510694026947
clearance,full,avg,4,17,0.0997517928481102,0.1057610884308815
clearance,full,avg,4,18,0.09839051961898804,0.10144174098968506
clearance,full,avg,4,19,0.09616895765066147,0.11108797043561935
clearance,full,avg,4,20,0.09271683543920517,0.09859655052423477
clearance,full,avg,4,21,0.09497765451669693,0.10090939700603485
clearance,full,avg,4,22,0.09200498461723328,0.10112626105546951
clearance,full,avg,4,23,0.09057124704122543,0.09456682205200195
clearance,full,avg,4,24,0.08898500353097916,0.10179976373910904
clearance,full,avg,4,25,0.08896920830011368,0.09299725294113159
clearance,full,avg,4,26,0.08676031976938248,0.09720709174871445
