endpoint,mode,pooling,fold,split,n,r2,rmse,mae,spearman,elapsed_seconds,ensemble_folds
clearance,full,avg,1,cv_validation,34,-0.11861969206700085,244.87946636881983,184.92262715418198,0.5198776758409785,11.85302186012268,
clearance,full,avg,2,cv_validation,34,0.0829629952928379,194.86821259912654,134.0425488424862,0.6125630444750115,20.37709951400757,
clearance,full,avg,3,cv_validation,34,0.33388576310039064,219.6317437109771,177.69514795639938,0.563918393943989,29.144614219665527,
clearance,full,avg,4,cv_validation,33,0.439274828317898,216.04078433995355,174.96923026899861,0.706531760968657,37.59607195854187,
clearance,full,avg,5,cv_validation,33,0.012109087362035642,231.11848214011087,168.53379948656487,0.5100761093682012,52.7033634185791,
clearance,full,avg,ensemble,heldout_test,11,0.30905485094254803,199.61100639286977,153.41226615767044,0.5780059766913394,52.95299530029297,5.0
