endpoint,mode,pooling,fold,split,n,r2,rmse,mae,spearman,elapsed_seconds,ensemble_folds
viscosity,full,avg,1,cv_validation,26,0.6909719126878825,6.085376310792123,4.3430048062251165,0.8092467651639286,19.26715612411499,
viscosity,full,avg,2,cv_validation,26,0.730261052657204,4.063497729603606,3.1139274633847753,0.8135914265880493,53.942044496536255,
viscosity,full,avg,3,cv_validation,26,0.8166333532080499,5.366839072083627,3.5636541806734527,0.9080638074964826,79.81019759178162,
viscosity,full,avg,4,cv_validation,26,0.8115286057085315,4.587646784483859,3.3800249686607944,0.8104362821774701,93.3281557559967,
viscosity,full,avg,5,cv_validation,26,0.44863757929256487,5.586990405597094,4.021598698542668,0.6042213538004587,113.4064450263977,
viscosity,full,avg,ensemble,heldout_test,23,0.4874800510922557,7.547067720204124,5.468292617797851,0.670375865479723,114.06227326393127,5.0
